carat,x,y,z,price,labcol,labcut,labclar
1.01,6.39,6.36,4.02,6533,2,4,5
1.54,7.28,7.22,4.69,12581,1,0,2
1.13,6.66,6.73,4.15,4959,4,2,2
0.41,4.79,4.85,2.91,1043,4,3,6
0.72,5.87,5.78,3.55,1901,4,2,3
1.6,7.47,7.54,4.65,9900,1,4,3
1.08,6.52,6.55,4.05,6168,3,4,5
1.29,6.98,7.04,4.3,6099,5,4,5
1.0,6.35,6.32,4.01,4579,1,4,3
0.33,4.42,4.44,2.71,752,3,4,7
1.54,7.4,7.32,4.56,5071,4,3,0
0.71,5.67,5.72,3.6,2494,1,1,2
0.67,5.61,5.65,3.47,3271,3,2,1
1.01,6.47,6.53,3.78,4140,2,1,3
0.79,5.93,5.96,3.68,4180,2,2,7
0.41,4.8,4.75,2.93,784,3,3,3
0.46,4.98,4.93,3.06,1035,1,3,2
0.53,5.32,5.28,3.15,1766,2,3,4
1.25,6.97,7.03,4.18,5293,5,3,2
1.5,7.23,7.14,4.62,9946,4,1,2
0.54,5.27,5.31,3.22,1892,0,3,5
0.31,4.36,4.39,2.72,652,5,2,1
1.11,6.68,6.65,4.08,6982,3,2,5
0.41,4.83,4.87,2.9,935,1,3,5
0.55,5.22,5.27,3.24,1316,2,2,2
0.3,4.29,4.24,2.71,608,5,4,4
0.9,6.27,6.23,3.85,4460,3,2,4
2.01,7.99,8.04,4.99,17115,1,1,3
0.5,5.1,5.13,3.14,1838,3,2,7
0.41,4.68,4.74,3.01,755,2,1,2
0.34,4.53,4.48,2.73,650,0,3,3
0.7,5.67,5.72,3.47,2066,4,4,2
0.5,5.02,4.95,3.18,1094,2,1,3
0.32,4.45,4.49,2.69,842,3,2,6
1.1,6.76,6.7,4.07,9215,3,2,7
1.89,7.87,7.81,4.93,10055,3,3,3
0.51,5.12,5.15,3.16,1837,4,2,6
0.7,5.69,5.66,3.53,3348,2,2,6
0.33,4.4,4.47,2.77,810,2,4,7
0.82,5.97,5.94,3.71,2985,4,3,4
0.53,5.33,5.29,3.07,1328,1,1,2
0.75,5.99,5.97,3.52,3105,0,3,2
2.01,7.94,8.07,4.92,15335,5,4,4
0.5,5.0,4.97,3.22,1323,0,0,2
0.35,4.55,4.59,2.84,887,4,2,1
1.21,6.93,6.9,4.13,4574,6,3,2
0.29,4.26,4.29,2.61,715,2,2,6
1.75,7.84,7.8,4.74,12529,5,3,4
0.35,4.54,4.57,2.76,829,0,2,5
0.9,6.15,5.99,3.85,3187,1,4,3
1.0,6.23,6.33,3.99,5860,3,1,5
1.01,6.42,6.46,3.99,6439,3,2,5
1.47,7.28,7.22,4.48,7557,3,3,3
1.06,6.61,6.56,4.02,4662,3,2,3
0.59,5.34,5.3,3.34,1837,5,3,6
1.01,6.42,6.48,3.99,5028,4,2,5
1.1,6.64,6.61,4.08,5174,1,2,3
1.03,6.66,6.61,3.92,4874,4,3,4
1.03,6.31,6.28,4.05,4441,0,1,2
0.78,5.87,5.9,3.66,3171,3,2,5
0.71,5.75,5.78,3.53,2619,1,2,3
0.7,5.77,5.82,3.52,3295,1,4,7
1.29,6.94,6.98,4.3,6537,5,4,5
0.8,5.93,5.89,3.65,3732,4,2,6
1.14,6.62,6.64,4.17,4652,2,4,3
0.58,5.45,5.48,3.28,1761,3,2,5
1.02,6.62,6.68,3.91,4964,0,4,3
0.51,5.07,5.1,3.23,1343,1,1,2
1.05,6.62,6.65,3.94,6914,3,2,5
0.5,5.07,5.12,3.09,1436,2,4,5
1.01,6.54,6.48,3.96,5939,0,2,2
0.72,5.78,5.72,3.54,3105,2,3,7
0.71,5.67,5.71,3.51,2743,0,3,3
2.02,8.06,8.11,5.08,15877,3,4,3
1.15,6.65,6.72,4.18,7040,4,4,4
0.54,5.26,5.22,3.19,1983,4,2,7
0.72,5.68,5.64,3.51,1743,2,2,3
1.0,6.44,6.47,3.94,5522,3,4,2
0.33,4.42,4.45,2.77,579,1,2,2
1.18,6.82,6.77,4.21,7560,2,2,5
0.7,5.59,5.68,3.47,1763,5,1,2
0.23,3.96,3.99,2.45,384,3,2,4
1.5,7.24,7.2,4.56,10356,1,4,2
1.01,6.6,6.5,3.93,5147,0,3,2
1.23,6.84,6.87,4.28,10342,2,2,5
2.24,8.37,8.33,5.19,13827,6,3,3
1.01,6.19,6.26,3.99,4399,1,1,2
0.5,5.07,5.12,3.11,1714,1,1,4
1.01,6.47,6.44,3.9,7094,1,4,5
0.34,4.5,4.47,2.78,765,3,2,5
0.33,4.44,4.48,2.76,579,4,2,4
2.51,8.65,8.6,5.44,16717,1,4,3
0.91,6.12,6.16,3.9,4012,4,4,5
0.7,5.59,5.65,3.53,2755,1,4,5
0.32,4.37,4.42,2.71,645,4,2,7
0.52,5.1,5.13,3.24,978,5,1,2
0.38,4.7,4.73,2.79,766,3,4,5
1.01,6.35,6.32,3.95,5002,1,3,2
0.23,4.01,3.95,2.43,680,1,3,6
1.01,6.31,6.24,3.99,10181,3,1,5
1.13,6.58,6.52,4.22,4176,2,0,3
0.57,5.33,5.35,3.3,2039,2,2,4
0.5,5.07,5.11,3.1,2003,1,4,7
1.04,6.51,6.48,4.03,4892,1,2,3
0.71,5.87,5.9,3.4,2777,2,1,5
1.51,7.27,7.24,4.64,7062,6,1,5
1.39,7.17,7.1,4.44,7893,5,4,4
0.5,5.06,5.09,3.19,1624,1,4,5
0.82,5.96,6.0,3.7,4844,3,4,1
0.31,4.32,4.35,2.7,936,1,2,6
0.9,6.1,6.05,3.86,3121,5,4,2
0.3,4.35,4.31,2.67,709,0,2,2
0.7,5.66,5.59,3.59,2496,3,1,5
1.53,7.34,7.31,4.57,8365,4,3,2
0.54,5.31,5.36,3.2,1999,3,2,2
0.51,5.07,5.14,3.19,1656,3,2,4
0.32,4.49,4.47,2.64,756,0,3,2
0.32,4.41,4.37,2.69,756,0,2,2
1.53,7.39,7.35,4.57,9877,5,3,4
0.44,4.87,4.93,3.02,911,4,2,2
1.01,6.37,6.41,3.95,4876,4,4,2
0.52,5.13,5.17,3.2,1774,0,2,5
0.36,4.58,4.61,2.82,896,2,2,7
1.01,6.51,6.48,3.89,4242,4,3,3
0.53,5.22,5.17,3.23,1908,2,2,4
0.32,4.43,4.46,2.75,814,3,2,6
0.36,4.55,4.6,2.83,947,4,2,1
0.38,4.7,4.66,2.83,1112,1,3,5
1.59,7.48,7.42,4.63,11437,4,3,5
1.06,6.62,6.69,4.03,9433,2,4,1
2.03,8.04,7.93,5.01,15339,5,1,2
0.3,4.31,4.28,2.65,911,1,2,4
0.32,4.37,4.41,2.75,421,2,4,3
0.77,5.83,5.89,3.65,4407,0,2,4
0.73,5.78,5.81,3.59,4258,0,2,4
0.39,4.67,4.7,2.93,914,1,4,4
1.71,7.57,7.54,4.81,13068,4,1,5
0.36,4.57,4.55,2.89,851,0,4,2
1.06,6.54,6.57,4.07,3544,2,2,0
0.7,5.65,5.63,3.5,2273,1,3,3
0.34,4.48,4.54,2.78,687,0,2,5
0.36,4.57,4.61,2.85,568,4,2,5
0.53,5.25,5.26,3.2,1598,3,2,5
0.42,4.79,4.81,2.98,743,1,2,2
1.02,6.48,6.43,4.0,5581,3,3,5
1.76,7.69,7.59,4.82,12288,4,4,2
0.31,4.33,4.36,2.73,571,5,4,6
0.55,5.25,5.23,3.27,1556,3,2,5
0.46,4.98,5.02,3.08,859,2,4,3
1.01,6.42,6.34,4.04,3620,6,4,5
0.7,5.67,5.71,3.46,2928,0,4,5
0.59,5.43,5.48,3.31,1834,2,2,5
0.46,5.04,5.02,2.99,1208,5,3,1
1.52,7.54,7.45,4.49,5277,4,2,3
1.51,7.35,7.44,4.4,14148,2,1,2
1.0,6.39,6.27,4.04,4596,4,1,2
0.33,4.42,4.47,2.75,723,1,2,5
1.0,6.31,6.39,4.02,5026,1,4,2
0.3,4.29,4.32,2.68,665,3,2,7
0.9,6.09,6.13,3.82,4428,4,4,4
1.25,6.98,7.02,4.26,7260,1,3,2
0.4,4.69,4.72,2.96,699,3,4,2
0.51,5.1,5.06,3.21,1574,2,4,5
0.41,4.71,4.75,2.93,1376,0,4,6
0.37,4.53,4.57,2.91,528,4,1,2
0.8,5.95,5.98,3.73,4002,3,4,7
0.35,4.49,4.54,2.78,441,4,3,3
1.0,6.4,6.29,3.94,8154,3,3,6
0.35,4.55,4.53,2.8,1024,4,2,6
0.32,4.44,4.38,2.74,504,6,2,5
0.71,5.63,5.67,3.57,2259,4,4,3
0.56,5.33,5.35,3.26,2119,2,2,7
0.72,5.73,5.8,3.58,2440,2,2,2
1.06,6.54,6.5,4.07,4452,2,3,3
1.07,6.6,6.68,4.05,5281,4,2,2
0.41,4.73,4.78,2.98,863,2,2,5
0.72,5.7,5.76,3.57,2252,1,4,3
1.02,6.59,6.54,3.87,3842,0,1,3
0.41,4.8,4.82,2.93,1123,3,2,6
0.48,5.09,5.13,3.03,1743,0,1,4
0.23,3.94,3.99,2.41,499,1,4,6
0.31,4.36,4.35,2.71,593,3,2,2
0.32,4.35,4.31,2.72,720,3,3,5
0.3,4.31,4.3,2.69,911,0,2,5
0.3,4.3,4.34,2.68,947,2,2,1
1.54,7.41,7.46,4.47,7589,5,4,3
0.52,5.19,5.22,3.18,2113,3,4,6
0.53,5.23,5.24,3.2,1625,3,2,5
0.36,4.57,4.59,2.84,764,4,2,6
0.7,5.71,5.66,3.54,2293,4,3,4
1.7,7.67,7.63,4.76,13756,4,2,5
0.3,4.27,4.31,2.68,461,2,2,2
0.39,4.72,4.75,2.89,1377,2,2,1
0.33,4.43,4.47,2.73,540,3,4,5
0.41,4.74,4.77,2.93,863,2,3,5
2.0,7.75,7.7,5.14,14208,3,0,3
1.01,6.38,6.25,3.98,7366,3,3,7
0.3,4.28,4.25,2.64,878,3,3,7
0.3,4.33,4.3,2.66,936,1,2,4
0.9,6.23,6.25,3.65,3353,5,1,5
1.4,7.17,7.14,4.44,6350,6,2,2
0.42,4.86,4.81,2.96,873,1,3,2
0.62,5.46,5.43,3.45,2310,0,4,4
1.05,6.48,6.37,3.97,2396,5,0,0
1.51,7.34,7.27,4.56,10939,4,3,4
1.51,7.22,7.14,4.51,7759,4,3,2
1.01,6.42,6.37,3.95,6075,0,3,2
1.51,7.35,7.38,4.56,9416,5,4,7
0.34,4.48,4.51,2.8,985,2,2,1
0.52,5.16,5.11,3.23,1605,0,2,2
0.54,5.25,5.29,3.22,1892,0,2,5
0.28,4.21,4.18,2.64,828,1,3,6
0.91,6.1,6.16,3.84,5733,2,4,7
1.1,6.76,6.71,4.04,6166,2,2,5
0.43,4.86,4.82,2.98,1036,0,2,2
0.91,6.32,6.25,3.81,5101,1,3,4
1.01,6.42,6.35,4.04,3275,3,4,3
0.36,4.63,4.59,2.82,851,0,2,2
1.3,7.02,6.98,4.28,6261,2,3,3
0.84,5.99,6.04,3.78,2656,2,4,3
1.13,6.77,6.72,4.14,10327,2,2,7
0.71,5.64,5.69,3.56,2777,2,4,5
0.41,4.79,4.76,2.98,1076,0,2,5
0.31,4.3,4.35,2.71,462,0,4,3
0.43,4.84,4.85,3.0,774,2,2,4
1.24,6.92,6.85,4.26,2994,6,3,0
1.02,6.35,6.27,4.01,5598,0,4,2
0.81,5.85,5.79,3.67,2809,2,4,2
0.34,4.47,4.43,2.76,803,0,3,2
1.0,6.4,6.33,3.99,6608,2,3,5
0.9,6.11,6.17,3.85,3428,3,2,3
1.57,7.47,7.5,4.61,12809,4,2,5
0.72,5.89,5.85,3.48,2364,2,3,3
1.03,6.5,6.53,3.98,6123,4,2,5
1.0,6.31,6.24,4.13,2912,5,0,2
2.07,8.17,8.09,5.04,13786,4,3,2
0.35,4.54,4.57,2.78,633,3,2,5
1.21,6.87,6.82,4.22,6098,5,3,2
0.31,4.34,4.32,2.67,698,3,3,5
0.23,3.9,3.93,2.42,357,0,4,4
0.71,5.63,5.67,3.59,2096,4,1,2
0.7,5.65,5.69,3.56,2677,1,2,2
0.91,6.17,6.1,3.91,3924,2,1,2
0.9,6.37,6.33,3.65,3187,1,0,3
1.0,6.29,6.36,3.98,8555,2,4,7
0.71,5.65,5.7,3.61,2306,5,1,4
0.31,4.32,4.35,2.67,734,1,2,4
1.62,7.53,7.6,4.63,9034,0,4,3
0.53,5.17,5.2,3.18,2250,3,2,7
0.38,4.61,4.66,2.92,929,0,2,5
1.04,6.5,6.46,4.04,4467,3,3,2
0.39,4.74,4.77,2.9,614,1,2,3
0.3,4.24,4.29,2.68,605,2,4,5
0.3,4.34,4.31,2.64,574,3,3,2
1.22,6.83,6.91,4.24,5703,4,2,3
0.69,5.73,5.79,3.38,2057,1,1,5
0.57,5.36,5.4,3.25,1728,1,2,5
0.4,4.7,4.73,2.97,790,5,2,6
1.03,6.48,6.43,4.03,6751,2,2,5
0.7,5.7,5.78,3.5,3611,4,2,6
0.9,6.19,6.24,3.81,4155,4,3,5
1.24,6.76,6.73,4.38,5208,4,0,3
0.33,4.45,4.48,2.77,868,3,2,6
1.0,6.36,6.32,3.99,6290,3,2,4
0.9,6.24,6.28,3.63,3699,2,1,2
0.3,4.3,4.26,2.65,1097,1,3,1
0.4,4.7,4.74,2.93,579,2,4,3
0.34,4.52,4.49,2.78,765,1,2,2
0.39,4.66,4.69,2.91,853,3,2,4
0.82,6.0,6.05,3.71,2986,5,2,4
1.26,7.01,6.91,4.32,10916,3,2,6
0.54,5.27,5.28,3.25,2951,2,2,6
1.53,7.35,7.39,4.56,12731,4,2,7
0.71,5.73,5.77,3.55,2559,4,2,5
2.03,7.99,8.05,5.04,13063,5,4,3
0.61,5.46,5.48,3.39,1368,1,2,3
0.5,5.11,5.14,3.15,1624,1,2,5
0.31,4.47,4.42,2.63,698,3,3,5
1.14,6.74,6.76,4.13,4050,2,4,0
0.41,4.74,4.8,2.97,875,1,2,5
0.31,4.42,4.38,2.71,988,3,3,1
0.7,5.41,5.35,3.72,1420,3,0,3
0.7,5.62,5.66,3.57,2538,3,4,5
0.9,6.19,6.09,3.88,3512,3,4,2
0.77,5.9,5.94,3.6,3309,0,2,2
0.3,4.35,4.33,2.63,878,3,2,7
1.2,6.68,6.75,4.24,5373,0,4,3
0.3,4.31,4.29,2.67,776,4,3,7
0.63,5.53,5.57,3.38,3749,2,2,1
0.3,4.24,4.28,2.68,684,3,4,7
0.4,4.71,4.76,2.94,842,2,3,5
1.64,7.72,7.64,4.57,14236,1,3,2
1.27,6.87,6.9,4.33,5925,6,2,5
0.52,5.14,5.17,3.18,1289,0,4,3
1.08,6.48,6.44,4.09,4167,2,4,3
0.51,5.1,5.07,3.24,1227,4,1,2
0.4,4.68,4.63,2.87,864,3,3,2
2.12,8.17,8.14,5.13,12707,0,2,3
0.7,5.68,5.72,3.56,2726,0,2,2
1.42,7.36,7.32,4.29,10338,2,3,4
0.71,5.75,5.69,3.56,2386,3,2,2
0.31,4.31,4.34,2.7,502,5,2,4
1.5,7.38,7.41,4.53,7774,4,4,3
0.38,4.64,4.61,2.89,1227,3,3,1
1.5,7.38,7.34,4.52,8736,3,2,3
0.33,4.41,4.44,2.77,898,3,4,1
0.3,4.3,4.23,2.7,506,5,4,2
1.72,7.69,7.63,4.81,11226,5,2,5
1.0,6.27,6.36,3.95,4042,4,4,3
0.35,4.51,4.53,2.82,590,5,2,7
0.73,5.75,5.8,3.62,3077,1,2,5
0.5,5.06,4.92,3.25,1031,2,0,3
0.33,4.4,4.42,2.77,627,1,4,5
0.37,4.66,4.61,2.8,1124,1,3,4
1.0,6.29,6.25,4.03,5864,2,1,5
1.13,6.82,6.79,4.06,5342,2,2,2
1.04,6.53,6.55,4.0,4846,5,2,2
0.5,5.01,5.05,3.18,1157,0,1,3
0.71,5.72,5.74,3.56,2365,2,2,3
0.74,5.85,5.88,3.57,3495,3,2,7
1.01,6.39,6.42,4.0,4899,2,3,2
1.5,7.17,7.25,4.6,16116,2,4,7
0.33,4.49,4.5,2.73,898,1,2,7
0.35,4.56,4.52,2.8,984,1,2,5
0.36,4.54,4.58,2.82,781,0,2,4
0.51,5.04,5.08,3.16,1080,6,2,5
0.51,5.11,5.15,3.17,1343,1,3,2
0.7,5.67,5.71,3.53,2575,0,2,3
1.01,6.34,6.26,4.08,4972,1,0,5
0.31,4.38,4.42,2.69,464,4,2,2
0.51,5.07,5.11,3.25,1343,1,1,2
0.57,5.32,5.37,3.32,1346,2,4,2
0.57,5.32,5.34,3.29,1981,0,2,5
0.9,6.17,6.14,3.83,3677,6,2,1
1.41,7.31,7.22,4.39,11109,3,2,4
1.01,6.52,6.46,3.92,6271,2,3,5
0.34,4.47,4.48,2.77,1014,3,2,1
0.53,5.2,5.15,3.21,1908,2,2,4
1.0,6.41,6.35,3.97,6465,3,2,4
1.51,7.43,7.38,4.46,7340,4,3,3
1.57,7.38,7.44,4.59,11040,5,2,2
0.34,4.49,4.45,2.74,574,5,3,2
0.72,5.77,5.75,3.57,2943,2,2,5
1.64,7.71,7.67,4.66,12561,4,2,5
0.3,4.28,4.32,2.71,684,3,4,7
0.32,4.54,4.49,2.63,756,0,3,2
0.32,4.32,4.38,2.72,619,2,1,7
0.32,4.33,4.34,2.76,477,0,1,3
1.24,6.92,6.88,4.31,6095,4,2,2
0.7,5.71,5.74,3.53,2745,1,2,2
0.41,4.74,4.78,2.98,791,0,2,2
0.33,4.51,4.5,2.73,959,4,2,1
0.36,4.56,4.59,2.82,912,4,2,1
0.33,4.42,4.38,2.74,854,3,2,4
0.56,5.24,5.29,3.33,1340,2,1,2
0.7,5.58,5.56,3.6,1672,6,0,5
0.57,5.29,5.24,3.31,1672,1,3,5
0.4,4.76,4.79,2.94,931,3,2,7
0.31,4.37,4.4,2.7,766,0,2,4
1.24,6.86,6.89,4.29,11376,3,2,1
1.21,6.86,6.9,4.25,10556,1,2,5
0.3,4.32,4.29,2.69,608,5,2,4
1.01,6.5,6.47,0.0,3837,2,3,3
0.3,4.27,4.24,2.7,506,6,4,4
0.57,5.32,5.35,3.28,1326,5,2,5
1.02,6.38,6.4,4.02,4291,3,4,3
0.71,5.8,5.82,3.47,2913,0,3,2
0.97,6.25,6.3,3.94,4404,4,4,2
0.73,5.76,5.8,3.57,3275,1,2,5
1.15,6.68,6.77,4.17,4776,3,3,2
0.4,4.7,4.68,2.94,1238,4,2,1
0.45,4.92,4.98,3.01,1263,3,3,6
1.01,6.51,6.47,3.89,4118,3,3,2
0.7,5.76,5.79,3.53,2728,1,2,2
0.46,4.93,4.96,3.1,1216,3,4,7
0.8,6.07,5.95,3.62,2022,6,3,3
2.33,8.44,8.35,5.31,13500,4,4,3
0.3,4.28,4.31,2.65,421,1,4,3
1.5,7.45,7.48,4.41,16048,2,4,5
1.52,7.29,7.39,4.58,11971,2,2,2
0.47,4.97,5.01,3.07,2113,1,2,7
1.27,6.99,6.93,4.35,13200,2,4,6
0.38,4.63,4.67,2.89,866,1,3,5
0.44,4.87,4.82,3.02,1031,3,3,4
0.7,5.69,5.72,3.54,4369,0,2,7
1.01,6.4,6.35,3.93,3411,5,3,3
0.76,5.87,5.9,3.64,3648,4,2,6
1.07,6.65,6.61,3.98,5123,4,3,2
1.14,6.79,6.85,4.06,4935,3,4,3
0.44,4.95,4.86,2.95,990,3,3,2
1.76,7.65,7.63,4.81,9336,4,4,2
0.78,5.95,6.0,3.62,3401,2,4,4
1.24,6.85,6.96,4.29,5783,6,4,4
0.73,5.82,5.77,3.56,2841,3,3,4
0.81,5.91,5.97,3.81,2718,2,1,2
1.01,6.28,6.36,3.98,5627,1,4,2
0.6,5.4,5.44,3.37,1750,0,4,2
0.3,4.27,4.22,2.66,1013,3,3,6
0.76,5.84,5.88,3.64,4039,1,2,5
0.71,5.74,5.77,3.56,3360,1,2,2
0.7,5.63,5.57,3.49,2020,4,3,2
0.7,5.65,5.72,3.5,3399,2,2,4
1.5,7.27,7.21,4.59,6770,4,4,3
0.34,4.45,4.5,2.81,626,0,4,2
1.2,6.75,6.84,4.16,5226,5,4,2
0.4,4.74,4.78,2.89,1263,0,3,7
0.74,5.82,5.85,3.59,2583,2,4,2
0.5,5.12,5.08,3.21,1736,2,2,5
1.21,6.67,6.62,4.29,4879,5,2,3
1.07,6.58,6.53,4.09,4573,2,3,3
0.56,5.28,5.31,3.27,3270,0,2,6
0.7,5.69,5.63,3.59,2455,2,4,5
0.41,4.77,4.73,2.98,1061,4,2,4
0.91,6.1,6.14,3.88,4849,3,4,7
0.3,4.32,4.29,2.66,574,0,3,3
0.77,5.86,5.82,3.61,2010,6,3,2
0.72,5.79,5.87,3.54,3759,2,2,4
1.12,6.69,6.74,4.11,4533,5,4,3
0.3,4.26,4.28,2.65,500,2,4,2
1.1,6.66,6.61,4.06,3696,6,3,5
0.7,5.57,5.59,3.55,2010,5,1,5
0.5,5.18,5.09,3.07,1114,1,0,3
0.31,4.35,4.32,2.7,663,2,2,2
0.4,4.65,4.68,2.94,883,2,1,4
0.54,5.25,5.27,3.24,2307,0,2,5
0.7,5.64,5.6,3.48,2268,3,3,3
1.01,6.48,6.45,3.91,4989,2,1,2
0.5,5.1,5.13,3.19,1404,2,2,5
1.63,7.5,7.57,4.68,7100,2,2,0
0.77,5.96,5.94,3.54,3211,2,3,4
2.48,8.6,8.55,5.43,17893,4,4,2
0.74,5.86,5.9,3.57,2631,5,2,4
0.28,4.22,4.26,2.57,642,2,4,7
0.34,4.54,4.5,2.7,650,3,3,2
1.02,6.45,6.52,3.98,8024,2,2,4
0.66,5.5,5.46,3.51,2138,2,1,5
1.11,6.52,6.46,4.16,5632,4,2,5
1.12,6.55,6.62,4.14,4498,4,4,3
0.32,4.42,4.45,2.75,708,4,2,6
0.6,5.34,5.31,3.37,1399,3,4,2
0.5,5.09,5.13,3.17,1838,3,2,7
0.61,5.45,5.4,3.38,1976,0,3,2
0.34,4.48,4.45,2.78,1033,0,2,5
1.01,6.39,6.33,4.02,9176,2,4,6
2.14,8.32,8.28,5.09,15913,5,3,2
0.7,5.68,5.78,3.5,2264,2,4,2
0.54,5.27,5.3,3.19,1266,1,2,3
0.29,4.24,4.27,2.67,498,4,2,5
0.31,4.37,4.34,2.7,872,1,2,5
2.01,7.87,7.95,5.03,16003,5,1,5
2.01,7.98,8.07,4.96,13691,5,4,2
0.41,4.81,4.84,2.88,827,3,3,5
1.1,6.57,6.63,4.09,7405,3,4,5
1.01,6.43,6.39,3.98,4439,4,3,2
1.04,6.53,6.5,3.96,7041,0,3,4
2.01,7.89,7.85,5.02,17422,5,4,5
0.5,5.13,5.19,3.02,1436,0,4,2
0.55,5.32,5.29,3.27,1881,3,2,4
0.4,4.66,4.72,2.93,1123,0,3,4
1.0,6.33,6.28,3.95,4155,5,3,5
1.51,7.36,7.31,4.56,14300,1,3,5
0.9,6.21,6.26,3.81,3445,3,4,3
0.5,5.07,5.04,3.16,1240,1,2,3
0.32,4.41,4.44,2.72,523,4,2,5
0.42,4.79,4.86,2.9,847,3,4,5
1.25,7.04,6.99,4.21,6944,4,2,5
0.5,5.02,5.08,3.17,1559,1,4,5
0.38,4.66,4.7,2.89,593,5,2,2
0.3,4.4,4.32,2.68,844,1,2,5
0.32,4.38,4.34,2.72,828,2,2,5
1.57,7.43,7.47,4.62,8035,6,2,2
1.35,7.1,7.13,4.35,5613,6,4,2
0.53,5.19,5.24,3.2,1417,4,2,5
0.7,5.6,5.63,3.53,2591,2,1,5
1.07,6.67,6.6,4.01,4314,1,4,2
0.91,6.2,6.22,3.85,4642,2,2,3
0.3,4.3,4.27,2.67,844,1,2,5
0.24,4.03,4.06,2.47,552,2,2,7
1.51,7.49,7.56,4.38,10819,4,1,4
1.16,6.73,6.67,4.21,5702,4,3,2
1.55,7.41,7.49,4.58,8498,6,2,5
0.4,4.71,4.67,2.94,1080,5,3,6
1.02,6.36,6.4,4.0,9596,3,4,7
0.4,4.73,4.77,2.98,842,2,2,5
1.15,6.75,6.8,4.08,7175,3,4,5
0.79,5.9,5.85,3.66,2898,3,2,2
0.41,4.84,4.79,2.92,1192,2,3,7
0.73,5.74,5.81,3.61,3183,3,2,7
1.03,6.43,6.5,4.01,4900,4,2,2
1.26,7.0,6.98,4.27,14300,1,2,7
1.5,7.38,7.43,4.47,12265,1,2,2
0.3,4.27,4.23,2.7,995,1,4,6
0.92,6.21,6.25,3.88,4871,1,2,3
1.21,6.82,6.86,4.23,8863,1,2,2
1.01,6.35,6.41,4.02,5055,4,4,4
1.01,6.71,6.66,3.79,6606,1,1,5
0.38,4.62,4.65,2.88,633,0,4,3
0.5,5.19,5.16,3.1,1286,2,2,2
0.3,4.3,4.28,2.68,675,1,3,2
1.53,7.5,7.54,4.46,9823,5,4,4
0.3,4.22,4.27,2.73,610,0,1,4
0.34,4.58,4.54,2.74,1084,3,2,1
0.27,4.13,4.17,2.58,426,3,2,2
0.51,5.13,5.08,3.19,1836,2,2,4
1.5,7.39,7.43,4.55,17176,3,2,7
0.92,6.19,6.18,3.86,4096,0,3,3
0.34,4.45,4.49,2.79,745,1,2,5
0.72,5.67,5.72,3.61,1907,5,4,3
1.04,6.4,6.43,4.09,7049,3,1,4
1.01,6.4,6.45,4.02,4239,5,2,5
0.31,4.37,4.42,2.7,1168,2,2,1
1.67,7.64,7.6,4.72,10736,5,3,5
1.01,6.56,6.59,3.91,4079,3,2,3
1.4,7.22,7.29,4.42,10976,4,2,1
1.19,6.84,6.77,4.21,4332,4,3,3
0.76,5.89,5.83,3.62,2399,5,2,2
1.05,6.58,6.54,4.03,4116,4,3,3
0.59,5.42,5.48,3.36,2317,4,4,1
0.77,5.96,5.92,3.61,3299,3,3,7
0.47,5.01,4.98,3.08,1261,1,2,5
0.3,4.26,4.29,2.71,552,0,1,2
0.64,5.53,5.49,3.43,2074,0,3,2
0.5,5.07,5.11,3.17,1250,2,4,2
0.41,4.78,4.74,2.95,876,0,3,3
0.5,5.04,4.94,3.25,1114,1,0,2
0.81,5.86,5.92,3.69,2444,5,4,5
1.51,7.45,7.42,4.5,15303,3,2,7
0.38,4.71,4.67,2.85,1009,0,3,7
1.22,6.82,6.86,4.28,9581,2,2,4
0.43,4.87,4.9,3.01,716,4,2,2
0.43,4.82,4.85,3.0,1207,3,2,6
0.54,5.22,5.21,3.23,1836,2,2,5
0.76,5.9,5.85,3.58,2977,0,3,5
0.59,5.37,5.33,3.33,2124,2,3,2
0.99,6.44,6.49,3.9,4002,6,4,2
1.03,6.46,6.53,4.0,8701,2,2,7
0.75,5.82,5.77,3.61,2744,2,2,2
0.3,4.24,4.28,2.69,526,3,1,5
0.3,4.31,4.29,2.67,844,1,3,5
0.7,5.67,5.71,3.54,1782,6,2,4
0.32,4.43,4.42,2.65,1020,3,3,1
2.08,8.32,8.25,5.05,17986,6,2,1
1.18,6.74,6.71,4.22,5088,5,3,2
0.7,5.62,5.65,3.58,1899,5,1,2
0.71,5.61,5.56,3.6,2104,5,0,4
0.39,4.7,4.64,2.91,1170,3,2,6
0.76,5.82,5.86,3.61,3423,4,2,6
0.9,6.11,6.02,3.82,3774,3,3,2
0.7,5.74,5.66,3.53,2407,1,3,2
1.09,6.66,6.59,4.06,3601,3,3,3
0.32,4.4,4.44,2.68,645,3,3,4
0.7,5.74,5.68,3.55,2184,4,3,5
0.85,6.01,6.08,3.76,3705,2,4,5
1.1,6.77,6.65,4.07,4829,1,3,3
0.41,4.79,4.83,2.97,1439,2,2,1
1.04,6.53,6.56,4.01,7044,3,2,5
0.73,5.84,5.78,3.52,2519,5,3,7
0.3,4.33,4.35,2.63,789,3,4,6
0.3,4.3,4.34,2.65,873,2,2,1
1.29,6.99,7.04,4.27,7463,3,2,2
1.02,6.49,6.46,3.94,7677,2,3,4
0.32,4.41,4.37,2.72,828,3,2,4
1.22,6.83,6.9,4.2,6071,4,4,2
0.5,5.09,5.12,3.19,1648,4,2,6
